scenario_id,policy,hour,retained_fraction,original_loss_mwh,original_vmin_pu,mapping_index,accepted_ev_load_kw,loss_mwh_tol8,vmin_pu_tol8,vmax_pu_tol8,max_line_pu_tol8,feasible_tol8,iterations_tol8,loss_mwh_tol10,vmin_pu_tol10,vmax_pu_tol10,max_line_pu_tol10,feasible_tol10,iterations_tol10
1,pc_rollout,3,1.0,0.14014422251866737,0.9892779561432288,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6211135387420654,0.0,0.0]",0.14014424901309228,0.9892779542662357,1.0299995276061595,0.9130890238196095,True,3,0.14014424540415601,0.9892779541508638,1.0299995276061586,0.913089030237891,True,5
1,pc_rollout,4,1.0,0.1400023070134084,0.9892918755159618,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564099550247192,0.0,0.0]",0.14000177466014596,0.9892919679934907,1.0299995278251761,0.9126602241514447,True,4,0.14000177968320232,0.9892919683403444,1.029999527825179,0.9126602174961299,True,6
1,pc_rollout,5,1.0,0.13994342094566892,0.9892977000748533,1,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.13994320334613472,0.9892977384104416,1.029999527915363,0.9124836205078428,True,4,0.13994320393073123,0.989297738552643,1.0299995279153642,0.9124836209819919,True,6
2,forecast_matched,0,1.0,0.14010050020617082,0.9892715361868449,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09996644407510757,0.8186954259872437,0.4435346722602844,0.13771815598011017,0.0,0.0,0.26251187920570374,0.14505378901958466,0.1505754142999649,0.0,0.0,1.1562100797891617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14009912159807936,0.9892717497298719,1.0299995276472433,0.9128273027639969,True,5,0.1400991030988166,0.9892717497776224,1.0299995276472438,0.9128272994363387,True,6
2,forecast_matched,1,1.0,0.14048305371052594,0.989104096466132,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3904798030853271,0.7219847440719604,0.8053014874458313,1.646963119506836,0.0,0.0,0.33679115772247314,1.1230309009552002,0.6894840598106384,0.0,0.0,3.310229778289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.1404844671263056,0.9891037168147466,1.0299995270692932,0.9136150273611926,True,5,0.14048447616341803,0.989103716759065,1.0299995270692928,0.9136150333054589,True,6
2,forecast_matched,2,1.0,0.14050306296859041,0.9890495040997436,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733947515487671,0.04825674742460251,0.04825614392757416,2.2367055416107178,0.0,0.0,0.0,0.30847999453544617,1.0196608304977417,0.0,0.0,4.779593348503113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.1405031956050573,0.9890494272507817,1.029999527051979,0.9134051571947819,True,4,0.14050319317980778,0.9890494271196203,1.0299995270519784,0.9134051564837173,True,6
2,forecast_matched,3,1.0,0.14043611103320988,0.9890606488746599,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780067563056946,0.0,0.0,2.1699936389923096,0.0,0.0,0.0,0.0,0.27847790718078613,0.0,0.0,6.606612920761108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14043585090777783,0.9890606959619591,1.0299995271167202,0.9129806062690282,True,4,0.14043585014023266,0.9890606961374324,1.0299995271167213,0.9129806060319922,True,6
2,forecast_matched,4,1.0,0.14039065909343929,0.9892516009154446,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11091544479131699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078054904937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.1403904901380224,0.9892518289572092,1.0299995271392428,0.9125337500223495,True,4,0.1403904999724735,0.989251829270179,1.029999527139244,0.9125337500223495,True,6
2,forecast_matched,5,1.0,0.14048300671357022,0.9892545812057901,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.116021156311035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14048334004924481,0.9892545373638552,1.0299995269763955,0.91252223984065,True,4,0.14048336432929706,0.989254537159325,1.0299995269763933,0.9125222410258751,True,6
2,pc_rollout,0,1.0,0.14009859496047136,0.9892718519944205,2,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09996644407510757,0.8186954259872437,0.4435346722602844,0.13771815598011017,0.0,0.0,0.26251187920570374,0.14505378901958466,0.1505754142999649,0.0,0.0,1.1562100797891617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.14009910839576317,0.9892717501338805,1.0299995276472467,0.9128272963457424,True,4,0.14009911627936003,0.9892717497815823,1.0299995276472438,0.9128273001475248,True,6
