hour_index,timestamp_local,station_index,station_id,traffic_multiplier,power_threat,communication_threat,arrival_rate_pps,backup_duration_s,nominal_service_rate_pps,degraded_service_rate_pps,effective_service_rate_pps,utilization,erasure_probability,algebraic_support,effective_action_fraction,generated_packets,arrival_attempts_including_retries,delivered_packets,buffer_drops,erasures,control_generated,control_delivered,control_failed,control_delivery_fraction,control_on_time_fraction,control_latency_mean_ms,control_latency_p95_ms,control_latency_p99_ms,attempt_drop_fraction
11109,2019-04-09T14:00,27,B027,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.004975124378109453,3818,8599,2013,6549,37,201,102,99,0.5074626865671642,0.004975124378109453,5940.173314168237,7423.136996563461,12435.359880056641,0.7616001860681475
11109,2019-04-09T14:00,28,B028,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3830,8819,1934,6838,47,194,100,94,0.5154639175257731,0.0,6343.226476575051,7266.886489400009,12197.16348780855,0.7753713572967457
11109,2019-04-09T14:00,29,B029,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3947,9114,1982,7090,42,215,110,105,0.5116279069767442,0.0,5890.900259353534,7625.9636108221675,7787.731890478317,0.7779240728549485
11109,2019-04-09T14:00,30,B030,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3766,8541,1966,6534,41,210,108,102,0.5142857142857142,0.0,5983.4782722455875,7124.751324990986,7828.653972177287,0.7650158061116965
11109,2019-04-09T14:00,31,B031,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.00546448087431694,3885,8881,1977,6867,37,183,93,90,0.5081967213114754,0.00546448087431694,5814.519395916801,7277.406803148878,7623.931039169991,0.7732237360657583
11109,2019-04-09T14:00,32,B032,4.0,0.4994479106030631,0.24972395530153155,184.09777565002443,0.0,24.75579693866784,15.48262364641932,15.48262364641932,11.890605872383967,0.021977916424122522,0.08410000387974413,0.0008928571428571428,21939,63641,2012,61586,43,1120,97,1023,0.08660714285714285,0.0008928571428571428,5905.7974317708595,7244.400596981431,7557.239564867489,0.9677094954510457
11109,2019-04-09T14:00,33,B033,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3826,8670,1968,6658,44,207,109,98,0.5265700483091788,0.0,6130.134335253581,7094.463382948385,7189.275420307135,0.7679354094579008
11109,2019-04-09T14:00,34,B034,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3869,8928,1928,6951,49,180,89,91,0.49444444444444446,0.0,6244.668935443895,7621.579772213033,8426.61411614528,0.7785618279569892
11109,2019-04-09T14:00,35,B035,4.0,0.4994479106030631,0.24972395530153155,38.4,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.480199795393257,0.021977916424122522,0.4031933241255031,0.0,4649,11417,1923,9448,46,251,92,159,0.3665338645418327,0.0,6315.492665154955,7462.609125959279,12389.593281400692,0.827537882105632
11109,2019-04-09T14:00,36,B036,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0056179775280898875,3938,9081,1962,7070,49,178,87,91,0.4887640449438202,0.0056179775280898875,6041.086229920238,7082.933636788422,8414.301868449344,0.7785486179936131
11109,2019-04-09T14:00,37,B037,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.009708737864077669,3893,9012,1901,7075,36,206,103,103,0.5,0.009708737864077669,6192.61009845425,7403.083238644015,7665.75233288525,0.7850643586329339
11109,2019-04-09T14:00,38,B038,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.004608294930875576,3851,8824,1935,6861,28,217,110,107,0.5069124423963134,0.004608294930875576,6171.05228965872,7581.942103765428,7992.307342859181,0.7775385312783318
11109,2019-04-09T14:00,39,B039,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3938,9072,1923,7102,47,205,106,99,0.5170731707317073,0.0,6127.973270041844,7684.0465068715275,8702.60635477484,0.7828483245149912
11109,2019-04-09T14:00,40,B040,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3828,8833,1886,6898,49,164,81,83,0.49390243902439024,0.0,6465.744432734639,7826.143084336856,8004.652054856862,0.7809351296275331
11109,2019-04-09T14:00,41,B041,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.005154639175257732,3799,8515,2036,6437,42,194,98,96,0.5051546391752577,0.005154639175257732,5792.210628027546,7017.553639061593,7601.866607902612,0.7559600704638872
11109,2019-04-09T14:00,42,B042,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3815,8734,1928,6762,44,179,96,83,0.5363128491620112,0.0,6041.16180284291,7446.839219701065,7839.654858767985,0.7742157087245248
11109,2019-04-09T14:00,43,B043,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.005050505050505051,3823,8875,1879,6937,59,198,83,115,0.41919191919191917,0.005050505050505051,6188.238480092086,7542.966278122436,7683.32229009966,0.7816338028169014
11109,2019-04-09T14:00,44,B044,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3883,8935,1926,6967,42,212,98,114,0.46226415094339623,0.0,6248.0478986360185,8274.559816930976,8892.835857972896,0.7797425853385562
11109,2019-04-09T14:00,45,B045,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.008695652173913044,3903,9041,1911,7081,49,230,115,115,0.5,0.008695652173913044,6158.802157469187,7497.913254819378,8094.523413139381,0.7832098219223538
11109,2019-04-09T14:00,46,B046,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3779,8603,1949,6608,46,200,98,102,0.49,0.0,5975.7542201683245,7240.9825995178735,7408.092290310795,0.7681041497152156
11109,2019-04-09T14:00,47,B047,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3840,8966,1811,7116,39,198,109,89,0.5505050505050505,0.0,6604.442015281416,8229.103271103995,8734.50316118292,0.7936649565023421
11109,2019-04-09T14:00,48,B048,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.0,3816,8736,1913,6768,55,197,95,102,0.48223350253807107,0.0,6126.931802120257,7182.745521507665,7418.983685226761,0.7747252747252747
11109,2019-04-09T14:00,49,B049,4.0,0.4994479106030631,0.24972395530153155,32.0,0.0,24.75579693866784,15.48262364641932,15.48262364641932,2.0668331628277143,0.021977916424122522,0.48383198895060375,0.009302325581395349,3813,8827,1895,6886,46,215,114,101,0.5302325581395348,0.009302325581395349,6197.914885044276,8320.496153330934,13392.44544194059,0.7801064914466976
11109,2019-04-09T14:00,0,B000,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0111731843575419,3749,7390,2448,4883,59,179,110,69,0.6145251396648045,0.0111731843575419,4540.417029276257,6881.501574755777,7449.170332805699,0.6607577807848444
11109,2019-04-09T14:00,1,B001,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.005847953216374269,3803,7403,2499,4846,58,171,115,56,0.672514619883041,0.005847953216374269,4584.33668938216,7286.560105618672,8132.698651025754,0.6545994866945832
11109,2019-04-09T14:00,2,B002,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.023391812865497075,3831,7580,2516,5007,57,171,123,48,0.7192982456140351,0.023391812865497075,4441.650504638467,6807.716888793613,7765.013340722356,0.6605540897097625
11109,2019-04-09T14:00,3,B003,4.0,0.4994479106030631,0.24972395530153155,46.4,60.0,24.75579693866784,15.48262364641932,20.119210292543578,2.3062535420287547,0.021977916424122522,0.43360367009792194,0.015037593984962405,5600,13657,2412,11190,55,266,103,163,0.38721804511278196,0.015037593984962405,5201.337857438188,7130.43112710668,7528.7467302605755,0.8193600351468111
11109,2019-04-09T14:00,4,B004,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.014150943396226415,3867,7611,2499,5045,67,212,131,81,0.6179245283018868,0.014150943396226415,4759.66569911489,7577.374136002711,8204.174762811612,0.6628563920641177
11109,2019-04-09T14:00,5,B005,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3818,7534,2471,5013,50,176,118,58,0.6704545454545454,0.0,4750.05330809454,7399.96971273566,7680.390622944553,0.6653835943721794
11109,2019-04-09T14:00,6,B006,4.0,0.4994479106030631,0.24972395530153155,39.36000003814697,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.956339213410094,0.021977916424122522,0.5111587975875106,0.011538461538461539,4864,11007,2562,8395,50,260,134,126,0.5153846153846153,0.011538461538461539,4527.2552524738585,6668.262367724333,7194.905031574595,0.7626964658853457
11109,2019-04-09T14:00,7,B007,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.006060606060606061,3795,7516,2446,5018,52,165,106,59,0.6424242424242425,0.006060606060606061,4697.140014934639,7203.748580289791,7651.845866451428,0.6676423629590208
11109,2019-04-09T14:00,8,B008,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3820,7554,2437,5053,64,187,116,71,0.6203208556149733,0.0,4607.395789383069,7821.256330245224,8263.201776984233,0.6689171299973524
11109,2019-04-09T14:00,9,B009,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.005291005291005291,3743,7417,2437,4927,53,189,113,76,0.5978835978835979,0.005291005291005291,4722.176817185253,7080.5270129797545,7414.932719517157,0.6642847512471349
11109,2019-04-09T14:00,10,B010,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3776,7223,2505,4665,53,180,123,57,0.6833333333333333,0.0,4556.331781326588,7453.079085467608,7887.458583721168,0.6458535234667035
11109,2019-04-09T14:00,11,B011,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.005376344086021506,3894,7866,2444,5361,61,186,107,79,0.5752688172043011,0.005376344086021506,4820.479251358722,7338.020375784724,11480.511223302641,0.6815408085430968
11109,2019-04-09T14:00,12,B012,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.01,3905,7963,2431,5471,61,200,126,74,0.63,0.01,4642.266365510361,7355.289100339487,7638.039933374106,0.6870526183599146
11109,2019-04-09T14:00,13,B013,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3891,7642,2548,5045,49,187,117,70,0.6256684491978609,0.0,4416.640366151338,6773.585186763472,7109.364742832424,0.6601674954200472
11109,2019-04-09T14:00,14,B014,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.010256410256410256,3748,7373,2444,4877,52,195,123,72,0.6307692307692307,0.010256410256410256,4628.14060090969,6984.650754620999,7282.835520635987,0.6614675166146752
11109,2019-04-09T14:00,15,B015,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0051813471502590676,3702,7181,2446,4682,53,193,127,66,0.6580310880829016,0.0051813471502590676,4768.832516902865,7310.749738593776,7638.517927885328,0.6519983289235483
11109,2019-04-09T14:00,16,B016,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3791,7722,2361,5318,43,189,115,74,0.6084656084656085,0.0,5082.574089742412,8155.667849163633,8341.428317218431,0.6886816886816887
11109,2019-04-09T14:00,17,B017,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3940,7990,2460,5483,47,183,113,70,0.6174863387978142,0.0,4893.922815328432,6952.571609970948,7842.180640364779,0.6862327909887359
11109,2019-04-09T14:00,18,B018,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.005319148936170213,3873,7795,2465,5270,60,188,122,66,0.648936170212766,0.005319148936170213,4615.574001071318,7254.8865417428315,8341.774370963787,0.6760744066709429
11109,2019-04-09T14:00,19,B019,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.010309278350515464,3885,7583,2516,5006,61,194,126,68,0.6494845360824743,0.010309278350515464,4556.442794892788,6689.126165156679,7730.5043181791125,0.6601608861927997
11109,2019-04-09T14:00,20,B020,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.010362694300518135,3876,7739,2505,5183,51,193,131,62,0.6787564766839378,0.010362694300518135,4517.040374389586,7253.024460072808,8006.601722118335,0.6697247706422018
11109,2019-04-09T14:00,21,B021,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.01932367149758454,3912,7870,2476,5341,53,207,139,68,0.6714975845410628,0.01932367149758454,4667.187045453715,7297.583062601426,7550.753826837683,0.6786531130876747
11109,2019-04-09T14:00,22,B022,4.0,0.4994479106030631,0.24972395530153155,40.8533332824707,60.0,24.75579693866784,15.48262364641932,20.119210292543578,2.030563460913346,0.021977916424122522,0.49247414289145175,0.004016064257028112,4959,11402,2465,8869,68,249,126,123,0.5060240963855421,0.004016064257028112,4808.575578837434,7536.894436405188,8089.573025216012,0.7778459919312402
11109,2019-04-09T14:00,23,B023,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.010362694300518135,3797,7573,2462,5053,58,193,129,64,0.6683937823834197,0.010362694300518135,4581.394890861773,7198.988996444805,7579.227900298861,0.667238874950482
11109,2019-04-09T14:00,24,B024,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.004629629629629629,3858,7643,2499,5078,66,216,131,85,0.6064814814814815,0.004629629629629629,4882.398358039774,6988.387846547979,7297.876440948366,0.6643987962841816
11109,2019-04-09T14:00,25,B025,4.0,0.4994479106030631,0.24972395530153155,35.372444534301756,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.7581427908932992,0.021977916424122522,0.5687820154197529,0.0038910505836575876,4296,9235,2476,6698,61,257,135,122,0.5252918287937743,0.0038910505836575876,4857.6309898478585,7245.495203061879,7538.946209334459,0.7252842447211695
11109,2019-04-09T14:00,26,B026,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.021052631578947368,3816,7531,2498,4975,58,190,117,73,0.6157894736842106,0.021052631578947368,4408.749494893747,7072.112348857134,7825.352043083872,0.6606028415881026
11109,2019-04-09T14:00,27,B027,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.022099447513812154,3770,7485,2446,4994,45,181,117,64,0.6464088397790055,0.022099447513812154,4734.872492189432,7412.527279523306,7898.720045359238,0.6672010688042752
11109,2019-04-09T14:00,28,B028,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.01809954751131222,3791,7642,2407,5192,43,221,138,83,0.6244343891402715,0.01809954751131222,4635.762712366677,6951.504355883024,7134.23681501518,0.6794032975660822
11109,2019-04-09T14:00,29,B029,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.01020408163265306,3880,7781,2461,5254,66,196,124,72,0.6326530612244898,0.01020408163265306,4894.283015413262,7549.839071309112,8111.252329744783,0.6752345456882148
11109,2019-04-09T14:00,30,B030,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.025252525252525252,3943,8005,2460,5491,54,198,120,78,0.6060606060606061,0.025252525252525252,4468.2729644273295,6872.7938167450975,8962.730405818767,0.685946283572767
11109,2019-04-09T14:00,31,B031,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.01764705882352941,3891,7525,2602,4875,48,170,123,47,0.7235294117647059,0.01764705882352941,4642.880399515988,6667.302503548242,7467.406649095925,0.6478405315614618
11109,2019-04-09T14:00,32,B032,4.0,0.4994479106030631,0.24972395530153155,184.09777565002443,60.0,24.75579693866784,15.48262364641932,20.119210292543578,9.150347999406979,0.021977916424122522,0.10928546106277144,0.0,21735,62513,2462,59998,53,1110,122,988,0.10990990990990991,0.0,4810.695580777652,7565.6036448115065,8069.105528019364,0.9597683681794187
11109,2019-04-09T14:00,33,B033,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.030303030303030304,3855,7840,2396,5377,67,198,123,75,0.6212121212121212,0.030303030303030304,4945.6536354901245,7544.706106123715,8803.105463089725,0.6858418367346939
11109,2019-04-09T14:00,34,B034,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.02617801047120419,3864,7774,2464,5262,48,191,127,64,0.6649214659685864,0.02617801047120419,4547.429009466563,6957.535114770073,7255.097152669837,0.6768716233599177
11109,2019-04-09T14:00,35,B035,4.0,0.4994479106030631,0.24972395530153155,38.4,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.908623620989314,0.021977916424122522,0.523937768034989,0.007751937984496124,4676,10663,2424,8172,67,258,148,110,0.5736434108527132,0.007751937984496124,4885.496418290549,7190.685086134888,7851.345911447797,0.7663884460283222
11109,2019-04-09T14:00,36,B036,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3848,7611,2498,5068,45,207,144,63,0.6956521739130435,0.0,4867.526356096317,7751.108355362283,8288.556159943966,0.6658783339902772
11109,2019-04-09T14:00,37,B037,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3965,8290,2413,5816,61,190,114,76,0.6,0.0,4868.916260558476,7864.994427697897,8086.331702472295,0.7015681544028951
11109,2019-04-09T14:00,38,B038,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0582010582010582,3771,7402,2465,4875,62,189,134,55,0.708994708994709,0.0582010582010582,4393.628828857578,6813.928859956033,7368.024186517179,0.6586057822210214
11109,2019-04-09T14:00,39,B039,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.011695906432748537,3871,7965,2367,5535,63,171,98,73,0.5730994152046783,0.011695906432748537,4775.2377050410405,7060.55759741658,7480.549219610914,0.6949152542372882
11109,2019-04-09T14:00,40,B040,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.00510204081632653,3814,7575,2474,5037,64,196,135,61,0.6887755102040817,0.00510204081632653,4682.737975100961,7352.214089065385,7874.290326568944,0.664950495049505
11109,2019-04-09T14:00,41,B041,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.010309278350515464,3806,7524,2450,5020,54,194,124,70,0.6391752577319587,0.010309278350515464,4700.558332807251,7264.184891029771,7656.543853792095,0.6671982987772461
11109,2019-04-09T14:00,42,B042,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3961,8123,2455,5617,51,197,125,72,0.6345177664974619,0.0,4659.431129803766,6928.931148582969,7092.990140938671,0.6914932906561615
11109,2019-04-09T14:00,43,B043,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.005128205128205128,4007,8374,2425,5888,61,195,121,74,0.6205128205128205,0.005128205128205128,4889.36857182282,7142.255840101242,11700.584378633104,0.7031287317888704
11109,2019-04-09T14:00,44,B044,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3972,8043,2485,5512,46,189,126,63,0.6666666666666666,0.0,4756.072705219672,8078.3741729006415,8243.568783212182,0.6853164242198184
11109,2019-04-09T14:00,45,B045,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.0,3829,7677,2399,5222,56,191,122,69,0.6387434554973822,0.0,5086.371830120463,7458.564716731261,7952.576852814054,0.6802136251139768
11109,2019-04-09T14:00,46,B046,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.025252525252525252,3750,7541,2372,5125,44,198,123,75,0.6212121212121212,0.025252525252525252,4654.128231820798,7306.9577963666015,7533.052577012273,0.6796180877867657
11109,2019-04-09T14:00,47,B047,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.031446540880503145,3836,7570,2474,5039,57,159,112,47,0.7044025157232704,0.031446540880503145,4649.908774045548,7056.4805284615495,7574.950823619502,0.6656538969616909
11109,2019-04-09T14:00,48,B048,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.00546448087431694,3932,8056,2441,5562,53,183,114,69,0.6229508196721312,0.00546448087431694,4550.672807900677,7290.7814118763345,7601.545395764696,0.6904170804369414
11109,2019-04-09T14:00,49,B049,4.0,0.4994479106030631,0.24972395530153155,32.0,60.0,24.75579693866784,15.48262364641932,20.119210292543578,1.5905196841577618,0.021977916424122522,0.6287253216419868,0.011560693641618497,3879,7853,2400,5400,53,173,107,66,0.6184971098265896,0.011560693641618497,4744.524360386417,7402.609854336657,8518.758696149203,0.6876352986119955
11109,2019-04-09T14:00,0,B000,4.0,0.4994479106030631,0.24972395530153155,32.0,300.0,24.75579693866784,15.48262364641932,24.75579693866784,1.2926265342731473,0.021977916424122522,0.77361865433337,0.018604651162790697,3838,6504,3006,3420,78,215,172,43,0.8,0.018604651162790697,3705.43102716205,4749.788392099136,8192.867385760943,0.525830258302583
11109,2019-04-09T14:00,1,B001,4.0,0.4994479106030631,0.24972395530153155,32.0,300.0,24.75579693866784,15.48262364641932,24.75579693866784,1.2926265342731473,0.021977916424122522,0.77361865433337,0.014634146341463415,3897,6740,2985,3680,75,205,168,37,0.8195121951219512,0.014634146341463415,3780.8302189314713,4772.8839737531825,5933.256419533618,0.5459940652818991
11109,2019-04-09T14:00,2,B002,4.0,0.4994479106030631,0.24972395530153155,32.0,300.0,24.75579693866784,15.48262364641932,24.75579693866784,1.2926265342731473,0.021977916424122522,0.77361865433337,0.016483516483516484,3709,6174,2974,3144,56,182,152,30,0.8351648351648352,0.016483516483516484,3835.063836599134,4854.8639838271665,7834.728773911245,0.5092322643343051
11109,2019-04-09T14:00,3,B003,4.0,0.4994479106030631,0.24972395530153155,46.4,300.0,24.75579693866784,15.48262364641932,24.75579693866784,1.8743084746960637,0.021977916424122522,0.5335301064368069,0.007782101167315175,5574,12547,3024,9463,60,257,140,117,0.5447470817120622,0.007782101167315175,3781.7226479000624,4655.3504878634785,5060.263239688172,0.7542041922371882
