crews,service_scale,policy,metric,mean,sd,ci95_low,ci95_high,n
12,2.0,greedy,routing_risk_penalty_6h,-5.429711960147607,16.008645144593803,-8.203068237288694,-2.65635568300652,128
12,2.0,greedy,risk_weighted_completion_h,3.1582834719561172,0.8757425245018942,3.006568819932182,3.3099981239800527,128
12,2.0,greedy,risk_fraction_completed_within_6h,0.853775762050236,0.11614156943781795,0.8336552616750893,0.8738962624253827,128
12,2.0,greedy,total_travel_h,3.8669270833333336,0.27267657137450024,3.81968827742438,3.914165889242287,128
12,2.0,oracle,integrated_risk_6h,150.43101615463024,45.56851041655022,142.53667448722268,158.3253578220378,128
12,2.0,oracle,integer_unrouted_integrated_risk_6h,157.35303677736334,46.62979158830959,149.27483752719812,165.43123602752857,128
12,2.0,oracle,routing_risk_penalty_6h,-6.922020622733094,9.002626798446128,-8.481646144862978,-5.3623951006032105,128
12,2.0,oracle,risk_weighted_completion_h,2.7818188314070538,0.7255315215879767,2.656126907981588,2.9075107548325194,128
12,2.0,oracle,risk_fraction_completed_within_6h,0.8878341971758098,0.08802694867411365,0.8725843063538264,0.9030840879977932,128
12,2.0,oracle,total_travel_h,4.099479166666667,0.3417694775218076,4.040270625452894,4.158687707880439,128
12,2.0,pc_rollout,integrated_risk_6h,161.723969130522,47.70522486206831,153.45946057101258,169.9884776900314,128
12,2.0,pc_rollout,integer_unrouted_integrated_risk_6h,167.91496466940055,48.43905306274775,159.52332686014418,176.3066024786569,128
12,2.0,pc_rollout,routing_risk_penalty_6h,-6.190995538878543,13.600146372901193,-8.547100691603518,-3.8348903861535675,128
12,2.0,pc_rollout,risk_weighted_completion_h,3.0296922307127123,0.8213170711811576,2.887406307431277,3.171978153994148,128
12,2.0,pc_rollout,risk_fraction_completed_within_6h,0.8744350330437038,0.09847528786729114,0.8573750598052904,0.8914950062821173,128
12,2.0,pc_rollout,total_travel_h,4.120052083333333,0.3643409861947285,4.056933227742724,4.183170938923943,128
12,2.0,route_aware_pc,integrated_risk_6h,161.28854301116127,47.49987784736989,153.05960900696633,169.5174770153562,128
12,2.0,route_aware_pc,integer_unrouted_integrated_risk_6h,163.0133491918882,47.89810344888587,154.71542612199113,171.3112722617853,128
