forecast,condition,group,policy,comparator,n,proposed_mean,reference_mean,difference,ci_low,ci_high,reduction_percent,paired_t_p,wilcoxon_p,holm_paired_t,holm_wilcoxon
weekly,expanded_unsupported,published,protected_0.001,central,1024,648.9143710601433,649.9882677004325,-1.0738966402891932,-1.6875844423564017,-0.5184284508245801,0.16521784986804286,0.00031092403068276765,0.05499919766752936,0.035445339497835515,1.0
weekly,expanded_unsupported,independent,central,matched,1024,611.1374793528341,610.7864891773588,0.35099017547529887,-0.06880445708564728,0.8137298207203009,-0.057465281517283064,0.1189109783534772,0.45948468173017587,1.0,1.0
weekly,expanded_unsupported,independent,robust,central,1024,610.9726563920453,611.1374793528341,-0.1648229607888902,-0.7169023131703884,0.4214258413046643,0.026969866250623337,0.5707110700219549,0.11965017019217039,1.0,1.0
weekly,expanded_unsupported,independent,protected_0.001,matched,1024,610.6040781014763,610.7864891773588,-0.18241107588257982,-0.3479381550632905,-0.03837632114489047,0.029864949391441385,0.02185570991311778,0.018428674902850162,1.0,1.0
weekly,expanded_unsupported,independent,protected_0.001,central,1024,610.6040781014763,611.1374793528341,-0.5334012513578786,-0.9668505796155782,-0.14900816554258076,0.08728007516782076,0.011212903745330766,0.02907495968713676,1.0,1.0
weekly,expanded_unsupported,independent,observed,matched,1024,613.0293791691997,610.7864891773588,2.242889991841006,1.4906290081915061,3.0777010911805553,-0.3672134258997535,5.373164973034954e-08,8.566901088708966e-11,7.468699312518586e-06,1.2336337567740911e-08
weekly,expanded_unsupported,independent,observed,central,1024,613.0293791691997,611.1374793528341,1.8918998163657073,1.2545330293438595,2.6261299448893864,-0.30957024896740754,8.90963305017463e-08,3.5300761090802915e-10,1.229529360924099e-05,4.977407313803211e-08
weekly,zero_all_unsupported,published,central,matched,1024,410.9653487194951,411.91459135657726,-0.9492426370821416,-1.2785949858793173,-0.6498911179951998,0.2304464704578581,3.6102338193739524e-09,6.283561118336014e-12,5.27094137628597e-07,9.2996704551373e-10
weekly,zero_all_unsupported,published,robust,central,1024,411.78909616908504,410.9653487194951,0.8237474495899552,0.5537869479153685,1.1144874523304162,-0.20044206942425333,1.2309751978703126e-08,5.963912215242505e-11,1.7479847809758439e-06,8.707311834254057e-09
weekly,zero_all_unsupported,published,protected_0.001,matched,1024,411.35185733161427,411.91459135657726,-0.5627340249629924,-0.8002941051971445,-0.35283809336692756,0.1366142488688528,1.0663674221510186e-06,2.9053455002860774e-09,0.00014502596941253854,3.9512698803890655e-07
weekly,zero_all_unsupported,published,protected_0.001,central,1024,411.35185733161427,410.9653487194951,0.38650861211914933,0.16948919796946893,0.6151822475806987,-0.09404895408419489,0.0007440358922184185,1.9332775283267825e-05,0.07812376868293394,0.0021459380564427285
weekly,zero_all_unsupported,independent,central,matched,1024,397.2541815987428,397.3089262380295,-0.054744639286779806,-0.154246099962786,0.04266292571122596,0.013778859640818151,0.27355072099904526,0.16500851904074687,1.0,1.0
weekly,zero_all_unsupported,independent,robust,central,1024,397.5298392814533,397.2541815987428,0.2756576827105166,0.07107148633963344,0.5634094008071318,-0.06939075671932184,0.031278790049559836,0.14398576696100665,1.0,1.0
weekly,zero_all_unsupported,independent,protected_0.001,matched,1024,397.2307597864201,397.3089262380295,-0.07816645160946215,-0.15345234206523184,-0.012740393088614759,0.019673973184944828,0.029352831504577168,0.0062867358791436345,1.0,0.5595194932437835
weekly,zero_all_unsupported,independent,protected_0.001,central,1024,397.2307597864201,397.2541815987428,-0.02342181232268233,-0.09389811390530375,0.04202070359315559,0.005895925935485848,0.500915618835357,0.9280486812570025,1.0,1.0
weekly,zero_all_unsupported,independent,observed,matched,1024,397.2725444767758,397.3089262380295,-0.036381761253772835,-0.14667583966690717,0.06991967586818713,0.00915704602920911,0.5139275551969554,0.8217630983205643,1.0,1.0
weekly,zero_all_unsupported,independent,observed,central,1024,397.2725444767758,397.2541815987428,0.018362878033006985,-0.0671508133909157,0.10461213365679009,-0.0046224505325798936,0.6747587817345259,0.23201325658848782,1.0,1.0
weekly,nonlinear_ood,published,central,matched,1024,390.13623927925784,391.35167543710656,-1.2154361578487507,-1.5559905677791286,-0.9057565785297991,0.31057389916402217,7.771059184253804e-13,2.059044491933347e-17,1.2355984102963547e-10,3.2532902972546883e-15
weekly,nonlinear_ood,published,robust,central,1024,390.8664327078475,390.13623927925784,0.7301934285895977,0.5012042064056301,0.9697713882851664,-0.18716370207970565,1.8100099596488863e-09,1.1581446145779058e-10,2.678814740280352e-07,1.6561467988464052e-08
weekly,nonlinear_ood,published,protected_0.001,matched,1024,390.63648980289884,391.35167543710656,-0.715185634207739,-0.9811903906729004,-0.47858563825195977,0.18274755906153653,3.938992377856322e-08,1.5789296675447983e-12,5.514589328998851e-06,2.3683945013171974e-10
weekly,nonlinear_ood,published,protected_0.001,central,1024,390.63648980289884,390.13623927925784,0.5002505236410115,0.29735194644607116,0.7192890711187362,-0.12822457215591662,4.154521559037022e-06,7.593266598552396e-08,0.0005442423242338498,9.79531391213259e-06
weekly,nonlinear_ood,independent,central,matched,1024,380.4108268648673,380.4802040823175,-0.0693772174501402,-0.18576891256646008,0.03878358039891842,0.018234120121300795,0.222058336652436,0.1934041276036439,1.0,1.0
weekly,nonlinear_ood,independent,robust,central,1024,380.5229366040094,380.4108268648673,0.11210973914200117,-0.018569146982974967,0.2793935015711087,-0.029470701469237026,0.14041496192606542,0.9696230982456489,1.0,1.0
weekly,nonlinear_ood,independent,protected_0.001,matched,1024,380.37307818546503,380.4802040823175,-0.10712589685249913,-0.1984193262749345,-0.029550720339400934,0.02815544559299129,0.013119448982063162,0.0016647115930936707,1.0,0.1581476013438987
weekly,nonlinear_ood,independent,protected_0.001,central,1024,380.37307818546503,380.4108268648673,-0.037748679402358924,-0.11127710098003715,0.033812768956450835,0.009923134868022125,0.30587807616788504,0.7164618567047213,1.0,1.0
weekly,nonlinear_ood,independent,observed,matched,1024,380.50612831640706,380.4802040823175,0.025924234089563153,-0.10787100017518562,0.1527889422088415,-0.0068135566085730966,0.6970967161184236,0.0910861356551588,1.0,1.0
weekly,nonlinear_ood,independent,observed,central,1024,380.50612831640706,380.4108268648673,0.09530145153970335,-0.002859150169290176,0.19599423427961898,-0.02505224478628131,0.06212268126747903,0.0010136695297009513,1.0,0.09832594438099228
weekly,electrical_stress,published,central,matched,1024,7544.4596695520595,7545.556377637843,-1.0967080857826605,-4.3722778684465675,2.233541852603123,0.01453448931920893,0.5141897145730533,0.0011166101896103767,1.0,0.10719457820259617
weekly,electrical_stress,published,robust,central,1024,7545.214169065591,7544.4596695520595,0.754499513531041,-1.5852425996685953,3.1071014844244247,-0.01000070974699555,0.5314462963184114,0.2907840387728261,1.0,1.0
weekly,electrical_stress,published,protected_0.001,matched,1024,7544.554041853228,7545.556377637843,-1.0023357846139413,-3.350637545044328,1.3327741586150583,0.01328378895404563,0.3993184050214236,0.03285925367852339,1.0,1.0
weekly,electrical_stress,published,protected_0.001,central,1024,7544.554041853228,7544.4596695520595,0.09437230116871942,-2.3484829805074146,2.399365414597583,-0.0012508821744993519,0.9374768556061148,0.010525074256232052,1.0,0.8946313117797244
weekly,electrical_stress,independent,central,matched,1024,7496.083815589935,7495.213450310648,0.8703652792871854,-1.87140875323289,3.6692999655766707,-0.011612281425435751,0.538182689577879,0.8548198050393636,1.0,1.0
weekly,electrical_stress,independent,robust,central,1024,7504.076019607396,7496.083815589935,7.992204017461036,3.5222575744621927,13.115202265669602,-0.10661839187068986,0.0011733237336448914,0.009676895876039475,0.1208523445654238,0.8418899412154344
weekly,electrical_stress,independent,protected_0.001,matched,1024,7494.082094424963,7495.213450310648,-1.1313558856853927,-2.5661543210530295,0.08447759871683401,0.015094378474818516,0.09299849438394939,0.16862983797313624,1.0,1.0
weekly,electrical_stress,independent,protected_0.001,central,1024,7494.082094424963,7496.083815589935,-2.001721164972578,-4.518256951587522,0.368317576869275,0.02670355900783167,0.10724596118429124,0.6109877214275896,1.0,1.0
weekly,electrical_stress,independent,observed,matched,1024,7501.96886191233,7495.213450310648,6.755411601681661,2.8555258873104346,10.97453181891853,-0.0901296760454724,0.0012437037629733122,2.748834637887252e-05,0.12561408006030453,0.002968741408918232
weekly,electrical_stress,independent,observed,central,1024,7501.96886191233,7496.083815589935,5.885046322394476,2.7374249443155256,9.3846303325913,-0.07850827801785096,0.0005353792090063834,1.7934394178175203e-07,0.05728557536368302,2.257550798281177e-05
