policy,comparator,group,metric,direction,n_pairs,policy_mean,comparator_mean,mean_difference_pc_minus_comparator,mean_difference_policy_minus_comparator,mean_difference_bootstrap_ci95_low,mean_difference_bootstrap_ci95_high,relative_reduction_percent,paired_cohens_dz,paired_t_p,wilcoxon_p,primary_family,holm_p_primary_paired_t,holm_p_primary_wilcoxon
robust_pc_rollout,pc_rollout,nominal,power_service_loss,lower,256,9.260081593842314e-05,9.260081593842314e-05,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,min_voltage_pu,higher,256,0.9888641639785882,0.9888641639783713,2.1700002905689075e-13,2.1700002905689075e-13,-2.8189256484623115e-17,6.482293000986683e-13,-2.1944371832007965e-11,0.06331668479005297,0.31198845081456983,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,voltage_violation_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,thermal_overload_pu_hours,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,losses_mwh,lower,256,0.8433860682223937,0.8433860681522355,7.015830971734971e-11,7.015830971734971e-11,-4.071664089005597e-10,5.69401511683019e-10,-8.318646983469707e-09,0.017706622114380496,0.7771721765012036,0.7608642578125,False,,
robust_pc_rollout,pc_rollout,nominal,mean_smartds_projection_fraction,higher,256,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,smartds_curtailed_energy_kwh,lower,256,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,crew_completion_fraction,higher,256,0.9843017868665398,0.9843017868665398,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,crew_mean_completion_h,lower,256,1.1696264323671794,1.1696264323671794,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
robust_pc_rollout,pc_rollout,nominal,crew_total_travel_h,lower,256,3.638541666666667,3.638541666666667,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,False,,
