traffic_multiplier,power_threat,backup_duration_s,metric,mean,sd,ci95_low,ci95_high,n
1.0,0.4677666464287473,0.0,control_delivery_fraction,0.9993877551020408,0.004329225190938051,0.9981877551020408,1.0005877551020408,50
1.0,0.4677666464287473,0.0,control_latency_p95_ms,582.0299474230362,918.4175082301367,327.45760219528347,836.602292650789,50
1.0,0.4677666464287473,0.0,attempt_drop_fraction,0.0017714547957778798,0.012526076986599697,-0.001700596603946765,0.005243506195502524,50
1.0,0.4677666464287473,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4677666464287473,60.0,control_on_time_fraction,0.9671531690302835,0.058708636921784345,0.9508799651198914,0.9834263729406756,50
1.0,0.4677666464287473,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4677666464287473,60.0,control_latency_p95_ms,361.7455452560077,224.5152324653933,299.51309786047386,423.9779926515415,50
1.0,0.4677666464287473,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4677666464287473,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.4677666464287473,300.0,control_on_time_fraction,0.9986617810117809,0.004683234503276027,0.9973636546367208,0.999959907386841,50
1.0,0.4677666464287473,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.4677666464287473,300.0,control_latency_p95_ms,192.9277897043538,43.655938878918185,180.82698081957722,205.0285985891304,50
1.0,0.4677666464287473,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.4677666464287473,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,0.0,control_on_time_fraction,0.9591566602432523,0.04218939299205627,0.947462357138752,0.9708509633477526,50
1.0,0.5153522357017888,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,0.0,control_latency_p95_ms,446.1722658186547,138.08896990185985,407.895956184984,484.4485754523254,50
1.0,0.5153522357017888,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5153522357017888,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,60.0,control_on_time_fraction,0.9843317170723676,0.018876809226765948,0.9790993325062944,0.9895641016384407,50
1.0,0.5153522357017888,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,60.0,control_latency_p95_ms,319.68524152656175,82.47381792291421,296.82466552449597,342.54581752862754,50
1.0,0.5153522357017888,60.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5153522357017888,60.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,300.0,control_on_time_fraction,0.9984717859078259,0.0053018187787494024,0.9970021967194842,0.9999413750961677,50
1.0,0.5153522357017888,300.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5153522357017888,300.0,control_latency_p95_ms,188.947949212458,50.3196422570433,175.0000559878581,202.89584243705792,50
1.0,0.5153522357017888,300.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5153522357017888,300.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5359724939490553,0.0,control_on_time_fraction,0.9011301752228935,0.10553555387652855,0.8718772121483639,0.9303831382974231,50
1.0,0.5359724939490553,0.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
1.0,0.5359724939490553,0.0,control_latency_p95_ms,614.0273201158805,318.17045038375215,525.834970764385,702.2196694673759,50
1.0,0.5359724939490553,0.0,attempt_drop_fraction,0.0,0.0,0.0,0.0,50
1.0,0.5359724939490553,0.0,algebraic_support,1.0,0.0,1.0,1.0,50
1.0,0.5359724939490553,60.0,control_on_time_fraction,0.9415504707601537,0.07311987924804135,0.9212826742774678,0.9618182672428397,50
1.0,0.5359724939490553,60.0,control_delivery_fraction,1.0,0.0,1.0,1.0,50
